product_id,title,category,merchant_id,cluster_label
36232,amica fz206.3 55cm wide freestanding upright freezer white,Freezers,3,Amica FZ206.3 White
36233,fridgemaster mtz55183ff 55cm wide frost free freestanding upright freezer white,Freezers,132,Fridgemaster MTZ55183FF White
36234,fridgemaster mtz55183ff freezer frost free 55cm 6.46cf a rated white,Freezers,131,Fridgemaster MTZ55183FF White
36235,fridgemaster mtz55183ff 55cm wide frost free freestanding upright freezer white,Freezers,6,Fridgemaster MTZ55183FF White
36236,fridgemaster mtz55183ff tall frost free freezer in white 1 67m 55cmw a,Freezers,128,Fridgemaster MTZ55183FF White
36237,fridgemaster mtz55183ff 55cm wide frost free freestanding upright freezer white,Freezers,15,Fridgemaster MTZ55183FF White
36238,miele f32202i 87cm integrated in column freezer,Freezers,301,Miele F 32202 i Integrated
36239,miele f 2202 i built in super freezer white,Freezers,294,Miele F 32202 i Integrated
36240,miele f32202i integrated freezer,Freezers,7,Miele F 32202 i Integrated
36241,miele f 2202 i built in super freezer white,Freezers,293,Miele F 32202 i Integrated
36242,miele gt5284s 100cm chest freezer,Freezers,301,Miele GT 5284 S White
36243,miele gt 5284 s free standing chest freezer with frost free system white,Freezers,294,Miele GT 5284 S White
36244,miele gt 5284 s free standing chest freezer with frost free system white,Freezers,293,Miele GT 5284 S White
36245,fnm1541i blomberg built in 55cm frost free tall freezer a,Freezers,309,Blomberg FNM1541I Integrated
36246,blomberg fnm1541i,Freezers,134,Blomberg FNM1541I Integrated
36247,blomberg built in upright freezer frost free fnm1541i fully integrated,Freezers,293,Blomberg FNM1541I Integrated
36248,aeg built under freezer frost free in white,Freezers,31,AEG ABE6822VAF Integrated
36249,aeg abe6822vaf built under freezer a energy rating 60cm wide white,Freezers,43,AEG ABE6822VAF Integrated
36253,siemens iq 500 free standing freezer frost free in black stainless steel look,Freezers,31,Siemens GS36NAX3V Black
36254,siemens gs36nax3v 186x60cm 242l no frost freestanding freezer anti fingerprint black steel,Freezers,6,Siemens GS36NAX3V Black
36255,caple rif1795 177cm integrated in column frost free freezer,Freezers,301,Caple RiF1795 Integrated
36257,caple rif1795 in column larder freezer,Freezers,308,Caple RiF1795 Integrated
36258,ice king rz203ap2 55cm tall freezer in white,Freezers,125,Iceking RZ203AP2 White
36259,iceking rz203ap2 55cm tall freezer in white 1 70m a energy rated,Freezers,128,Iceking RZ203AP2 White
36260,ice king rz203ap2 142x55cm 163l tall freestanding freezer white,Freezers,3,Iceking RZ203AP2 White
36261,white knight f085h 55cm wide freestanding upright under counter freezer white,Freezers,6,White Knight F085H White
36262,white knight f085h 55cm wide freestanding upright under counter freezer white,Freezers,15,White Knight F085H White
36263,white knight f085h under counter freezer white,Freezers,22,White Knight F085H White
36264,white knight f085h 55cm wide freestanding upright under counter freezer white,Freezers,3,White Knight F085H White
36265,swan free standing freezer in green,Freezers,31,Swan SR11040GN Green
36266,swan sr11040gn freestanding retro tall freezer 182 high a rated 230 litre green,Freezers,17,Swan SR11040GN Green
36269,swan sr11040gn retro tall freezer green,Freezers,22,Swan SR11040GN Green
36270,siemens gs36nbw30g exdisplay clearance upright frost free freezer,Freezers,359,Siemens GS36NBW30G White
36271,siemens gs36nbw30g freestanding freezer,Freezers,313,Siemens GS36NBW30G White
36272,siemens gs36nbw30g,Freezers,325,Siemens GS36NBW30G White
36273,swan sr11040 60cm retro tall freezer blue,Freezers,1,Swan SR11050BLN Blue
36274,swan free standing freezer in blue,Freezers,31,Swan SR11050BLN Blue
36275,swan sr11040bln freestanding retro tall freezer 182 high a rated 230 litre blue,Freezers,3,Swan SR11050BLN Blue
36278,liebherr sign3556 178cm integrated in column frost free freezer,Freezers,301,Liebherr SIGN 3566 Integrated
36280,liebherr sign3566 premium,Freezers,293,Liebherr SIGN 3566 Integrated
36281,liebherr freezer nofrost built in fixed hinge,Freezers,315,Liebherr IGN 3556 Integrated
36282,liebherr ign3556 premium,Freezers,294,Liebherr IGN 3556 Integrated
36283,liebherr ign3556 premium,Freezers,293,Liebherr IGN 3556 Integrated
36284,caple rif89 88cm integrated in column freezer,Freezers,301,Caple RiF89 Integrated
36286,caple rif89 in column freezer,Freezers,308,Caple RiF89 Integrated
36287,siemens free standing freezer frost free in stainless steel effect,Freezers,31,Siemens GS36NBI30 Stainless Steel
36290,lec cf200lw chest freezer,Freezers,129,Lec CF200LW White
36291,lec cf200lw chest freezer,Freezers,179,Lec CF200LW White
36292,lec cf200lw 200 litre chest freezer,Freezers,293,Lec CF200LW White
36293,liebherr comfort gp3513 a 70cm freestanding freezer white,Freezers,130,Liebherr GP 3513 White
36294,liebherr gp3513 70cm freestanding freezer white,Freezers,301,Liebherr GP 3513 White
36295,liebherr gp3513 freezer freestanding comfort smartfrost 350 litre a,Freezers,295,Liebherr GP 3513 White
36296,liebherr gp3513 freestanding 7 drawer 350 litre comfort freezer white with smartfrost technology and variospace automatic superfrost function reversible door 70cm width,Freezers,3,Liebherr GP 3513 White
36297,liebherr gp3513,Freezers,134,Liebherr GP 3513 White
36298,liebherr comfort gp4013 freezer white,Freezers,130,Liebherr GP 4013 White
36299,liebherr gp4013 70cm freestanding freezer white,Freezers,301,Liebherr GP 4013 White
36300,liebherr gp4013,Freezers,134,Liebherr GP 4013 White
36301,liebherr gp4013 smart frost 70cm freestanding freezer white,Freezers,293,Liebherr GP 4013 White
36302,92litres upright auto defrost class a white,Freezers,123,Hoover HFZE6085WE White
36303,hoover under counter freezer hfze6085we white,Freezers,53,Hoover HFZE6085WE White
36304,hoover hfze6085we 60cm wide freestanding upright under counter freezer white,Freezers,3,Hoover HFZE6085WE White
36305,amica fz096.4 freezer 48cm 2.5cf white,Freezers,131,Amica FZ096.4 White
36306,amica fz096.4 50cm wide freestanding upright under counter freezer white,Freezers,6,Amica FZ096.4 White
36307,amica fz096.4 50cm wide freestanding upright under counter freezer white,Freezers,15,Amica FZ096.4 White
36308,zanussi zfc631wap 106cm wide 300 litre chest freezer white,Freezers,6,Zanussi ZFC631WAP White
36311,zanussi free standing chest freezer in white,Freezers,31,Zanussi ZFC631WAP White
36312,zanussi zfc631wap 106cm wide 300 litre chest freezer white,Freezers,15,Zanussi ZFC631WAP White
36313,zanussi zfc 631wap freestanding chest 300l a whitefreezer chest 300l 17kg/24h 42db a white,Freezers,3,Zanussi ZFC631WAP White
36314,russell hobbs rhcf198b 94.5cm wide 198 litre chest freezer black,Freezers,6,Russell Hobbs RHCF198B Black
36315,russell hobbs 198 litre chest freezer in black rhcf198b 5 year guarantee by redemption,Freezers,125,Russell Hobbs RHCF198B Black
36316,russell hobbs rhcf198b chest freezer black,Freezers,22,Russell Hobbs RHCF198B Black
36317,russell hobbs rhcf198b black 198 litre chest freezer by russell hobbs energy rating a free 5 year guarantee,Freezers,3,Russell Hobbs RHCF198B Black
36318,russell hobbs rhucfz3b black under counter freestanding freezer,Freezers,4,Russell Hobbs RHUCFZ3B Black
36319,russell hobbs rhucfz3b black under counter 50cm wide freestanding freezer free 2 year guarantee,Freezers,17,Russell Hobbs RHUCFZ3B Black
36320,russell hobbs under counter freezer black,Freezers,22,Russell Hobbs RHUCFZ3B Black
36321,bosch serie 4 free standing freezer frost free in white,Freezers,31,Bosch GSN36VW3PG White
36322,bosch serie 4 gsn36vw3pg no frost 186x60cm freestanding freezer white,Freezers,6,Bosch GSN36VW3PG White
36325,smeg free standing chest freezer in white,Freezers,31,Smeg CO103 White
36328,smeg co103freestanding chest 104l a whitefreezer freestanding chest white 4 a,Freezers,3,Smeg CO103 White
36329,russell hobbs rhttfz1 47cm wide compact table top freezer white,Freezers,6,Russell Hobbs RHTTFZ1 White
36330,russell hobbs table top freezer white,Freezers,181,Russell Hobbs RHTTFZ1 White
36331,russell hobbs rhttfz1 47cm wide compact table top freezer white,Freezers,15,Russell Hobbs RHTTFZ1 White
36332,russell hobbs rhttfz1 32l table top a energy rating freezer white,Freezers,3,Russell Hobbs RHTTFZ1 White
36333,zanussi zft10210wa graded undercounter freezer,Freezers,179,Zanussi ZFT10210WA White
36334,zanussi zft10210wa frost free freezer,Freezers,294,Zanussi ZFT10210WA White
36335,zanussi zft10210wa frost free freezer,Freezers,293,Zanussi ZFT10210WA White
36336,aeg integrated freezer frost free in white,Freezers,31,AEG ABE8122VNC White
36337,aeg abe8122vnc integrated freezer a energy rating 56cm wide white,Freezers,43,AEG ABE8122VNC White
36339,white knight chest freezer cf142m 142 litre large capacity,Freezers,355,White Knight CF142M White
36340,white knight cf142m/cf142m,Freezers,98,White Knight CF142M White
36341,white knight cf142m 73cm wide 142 litre chest freezer white,Freezers,3,White Knight CF142M White
36342,zanussi zfc620wap 61cm wide 142 litre chest freezer white,Freezers,6,Zanussi ZFC620WAP White
36345,zanussi free standing chest freezer in white,Freezers,31,Zanussi ZFC620WAP White
36346,zanussi zfc620wap chest freezer white. ideal for large families or small businesses,Freezers,3,Zanussi ZFC620WAP White
36347,blomberg fne1531p freezer,Freezers,32,Blomberg FNE1531 White
36348,blomberg fne1531p frost free freezer,Freezers,294,Blomberg FNE1531 White
36350,russell hobbs rhucfz55ss under counter freezer s/steel,Freezers,22,Russell Hobbs RHUCFZ55SS Stainless Steel
36351,russell hobbs rhucfz55ss freestanding effect under counter freezer stainless steel,Freezers,17,Russell Hobbs RHUCFZ55SS Stainless Steel
36352,russell hobbs rhucfz55ss stainless steel effect under counter freestan,Freezers,4,Russell Hobbs RHUCFZ55SS Stainless Steel
36353,amica fz0984 48cm freestanding undercounter freezer white,Freezers,6,Amica FZ0984 White
36354,amica fz0984 48cm freestanding undercounter freezer white,Freezers,15,Amica FZ0984 White
36355,amica fz0984 freezer freestanding undercounted 65 litre 50cm white,Freezers,295,Amica FZ0984 White
36356,hoover htz552w undercounter 55cm freezer white,Freezers,6,Hoover HTZ552W White
36357,hoover htz552w undercounter 55cm freezer white,Freezers,15,Hoover HTZ552W White
36358,hoover htz552w 55cm undercounter freezer in white,Freezers,179,Hoover HTZ552W White
36359,smeg free standing chest freezer in white,Freezers,31,Smeg CO202 White
36362,iceking rz245ap2 white 170cm tall freezer,Freezers,137,Iceking RZ245AP2 White
36363,iceking rz245ap2 white 170cm tall freezer,Freezers,53,Iceking RZ245AP2 White
36364,iceking rz245ap2 225ltr 170cm tall static freezer,Freezers,152,Iceking RZ245AP2 White
36365,montpellier mzm201bg tall black glass freezer,Freezers,137,Montpellier MZM201BG Black
36366,montpellier mzm201bg tall freezer in black mirror glass freestanding 163cm 201l,Freezers,3,Montpellier MZM201BG Black
36367,montpellier mzm201bg tall black glass freezer,Freezers,53,Montpellier MZM201BG Black
36368,siemens gi11vad30 eingebaut senkrecht 72l a,Freezers,119,Siemens GI11VAD30 Integrated
36369,siemens einbau gefrierschrank gi11vad30,Freezers,298,Siemens GI11VAD30 Integrated
36370,siemens k lteger t einbau 88er nische gi11vad30,Freezers,300,Siemens GI11VAD30 Integrated
36371,baumatic bruf103 built under freezer 97litres,Freezers,131,Baumatic BRUF103 Integrated
36372,baumatic bruf103 60cm wide integrated upright under counter freezer white,Freezers,6,Baumatic BRUF103 Integrated
36373,baumatic bruf103 60cm wide integrated upright under counter freezer white,Freezers,15,Baumatic BRUF103 Integrated
36374,baumatic bruf103 60cm wide integrated upright under counter freezer white,Freezers,3,Baumatic BRUF103 Integrated
36375,iceking cf145w 76cm chest freezer in white 146 litre 0 85m a rated,Freezers,128,Iceking CF145W White
36376,ice king cfap143w white 145 litre chest freezer,Freezers,180,Iceking CF145W White
36377,iceking cf145w 145ltr chest freezer white,Freezers,162,Iceking CF145W White
36378,zanussi zbf11421sa built in freezers,Freezers,294,Zanussi ZBF11421SA Integrated
36379,zanussi zbf11421sa a ws gefrierschrank integ,Freezers,119,Zanussi ZBF11421SA Integrated
36380,zanussi integrierbares k hl /gefrierger t zbf 11421 sa /a,Freezers,300,Zanussi ZBF11421SA Integrated
36381,zanussi zbf11421sa built in freezers,Freezers,293,Zanussi ZBF11421SA Integrated
36382,ice king under counter freezer 70l,Freezers,3,Iceking RZ109AP2 White
36383,iceking rz109ap2 under counter freezer in white 48cm 0 85m a energy,Freezers,128,Iceking RZ109AP2 White
36384,ice king rz109ap2 48cm undercounter freezer in white a,Freezers,125,Iceking RZ109AP2 White
36385,iceking cf60ap/cf60ap,Freezers,98,Iceking CF60AP White
36386,iceking cf60ap 35cm chest freezer in white 52 litre 0 85m a rated,Freezers,128,Iceking CF60AP White
36387,iceking cfap66w 66litre a chest freezer,Freezers,180,Iceking CF60AP White
36388,frigidaire freezer frf60w,Freezers,186,Frigidaire FRF60W White
36389,frigidaire 60cm undercounter freezer white frf60w,Freezers,162,Frigidaire FRF60W White
36390,frigidaire frf60w freezer,Freezers,161,Frigidaire FRF60W White
36391,iceking cf200w/cf200w,Freezers,98,Iceking CF200W White
36392,iceking cf200w 98cm chest freezer in white 200 litre 0 85m a rated,Freezers,128,Iceking CF200W White
36393,iceking cf200w 200ltr chest freezer white,Freezers,162,Iceking CF200W White
36394,hoover hbfup 130k undercounter vertical 97l a whitefreezer vertical 97l 6kg/24h n st a white,Freezers,3,Hoover HBFUP130K Integrated
36395,hoover hbfup130k built under integrated freezer 60cm 0 82m a rated,Freezers,128,Hoover HBFUP130K Integrated
36396,hoover hbfup130k 103litres integrated freezer class a white,Freezers,147,Hoover HBFUP130K Integrated
36398,gorenje fn6192cw,Freezers,119,Gorenje FN6192CW White
36399,gorenje gefrierschrank wei fn6192cw,Freezers,298,Gorenje FN6192CW White
36400,gorenje k hlger t fn 6192 cw,Freezers,300,Gorenje FN6192CW White
36401,liebherr freezer integrated sliding hinge 88cm lieclr,Freezers,315,Liebherr IGS 1614 Comfort Integrated
36402,liebherr igs1614 comfort,Freezers,294,Liebherr IGS 1614 Comfort Integrated
36403,liebherr igs1614 comfort,Freezers,293,Liebherr IGS 1614 Comfort Integrated
36404,liebherr freezer frost free built in fixed hinge,Freezers,315,Liebherr IGN 2756 White
36405,liebherr ign2756 premium,Freezers,294,Liebherr IGN 2756 White
36406,liebherr ign2756 premium,Freezers,293,Liebherr IGN 2756 White
36407,bosch exxcel gid18a50gb exxcel integrated,Freezers,313,Bosch GID18A50GB Integrated
36408,96litre built in/under freezer class a white,Freezers,123,Bosch GID18A50GB Integrated
36409,bosch gid18a50gb serie 4 built in single door freezers 88cm height white,Freezers,293,Bosch GID18A50GB Integrated
36410,russell hobbs rhucfz55 under counter freezer white,Freezers,22,Russell Hobbs RHUCFZ55 White
36411,russell hobbs rhucfz55 freestanding 55 cm wide undercounter freezer white,Freezers,6,Russell Hobbs RHUCFZ55 White
36412,russell hobbs rhucfz55 freestanding 55 cm wide undercounter freezer white,Freezers,3,Russell Hobbs RHUCFZ55 White
36413,siemens gs29nvw30g freestanding freezer,Freezers,313,Siemens GS29NVW30G White
36414,siemens gs29nvw30g frost free freezers 195 litres,Freezers,163,Siemens GS29NVW30G White
36415,iq300 60cm freestanding no frost upright freezer,Freezers,358,Siemens GS29NVW30G White
36417,caple rif123 in column freezer,Freezers,308,Caple RiF123 Integrated
36419,lec cf100lw chest freezer,Freezers,129,Lec CF100LW White
36420,lec cf100 lw 100 litre chest freezer white,Freezers,3,Lec CF100LW White
36421,lec cf100lw chest freezer,Freezers,293,Lec CF100LW White
36422,lec cf250lw chest freezer,Freezers,129,Lec CF250LW White
36423,lec cf250lw 250l chest freezer a 3 year warranty 444442304,Freezers,179,Lec CF250LW White
36424,lec cf250lw mk2 chest freezer white,Freezers,162,Lec CF250LW White
36425,liebherr comfort gp3013 a freezer white,Freezers,130,Liebherr GP 3013 White
36426,liebherr gp3013 70cm freestanding freezer white,Freezers,301,Liebherr GP 3013 White
36427,liebherr gp3013 freezer freestanding comfort smartfrost 300 litre a,Freezers,295,Liebherr GP 3013 White
36428,liebherr gp3013,Freezers,134,Liebherr GP 3013 White
36429,fi24np31 siemens acool 213 x 60 x 61cm freezer icebox,Freezers,309,Siemens FI24NP31 Integrated
36430,siemens fi24np31 built in freezer,Freezers,308,Siemens FI24NP31 Integrated
36431,siemens fi24np31 integrated freezer 320litres,Freezers,131,Siemens FI24NP31 Integrated
36432,siemens gu15da55 eingebaut senkrecht 98l a,Freezers,119,Siemens GU15DA55 Integrated
36433,siemens einbau gefrierschrank technik gu15da55 eek a,Freezers,298,Siemens GU15DA55 Integrated
36434,siemens gu15da55 unterbau gefrierger t,Freezers,300,Siemens GU15DA55 Integrated
36435,rangemaster 101780 fully integrated undercounter freezer,Freezers,294,Rangemaster Under Counter Freezer Integrated
36436,fridgemaster undercounter freezer,Freezers,173,Rangemaster Under Counter Freezer Integrated
36437,fridgemaster undercounter freezer,Freezers,183,Rangemaster Under Counter Freezer Integrated
36439,aeg abs8182vnc frost free built in upright freezer,Freezers,346,AEG ABS8182VNC Integrated
36440,aeg abs8182vnc 178cm integrated in column frost free freezer,Freezers,301,AEG ABS8182VNC Integrated
36441,whirlpool uw8f2cxlsbuk 60cm freestanding frost free freezer silver,Freezers,301,Whirlpool UW8 F2C XLSB UK Stainless Steel
36443,whirlpool uw8f2cxlsb freestanding freezer in optic inox,Freezers,6,Whirlpool UW8 F2C XLSB UK Stainless Steel
36444,whirlpool uw8f2cxlsb freestanding freezer in optic inox,Freezers,15,Whirlpool UW8 F2C XLSB UK Stainless Steel
36445,haier bd 519raa 519 litre chest freezer,Freezers,53,Haier BD-519RAA White
36446,haier bd 519raa 519 litre chest freezer,Freezers,137,Haier BD-519RAA White
36447,haier bd 519raa wide chest freezer 519 litre 165 cm white,Freezers,3,Haier BD-519RAA White
36448,beko fsg1545w 146cm tall static freezer in white a,Freezers,125,Beko FSG1545W White
36449,beko fsg1545w 55cm wide freestanding upright freezer white,Freezers,6,Beko FSG1545W White
36450,indesit os1a100 53cm wide 100 litre chest freezer white,Freezers,6,Indesit OS 1A 100 White
36451,indesit os1a100,Freezers,330,Indesit OS 1A 100 White
36452,russell hobbs 142 litre chest freezer in black rhcf142b 5 year gurantee by redemption,Freezers,125,Russell Hobbs RHCF142B Black
36453,russell hobbs rhcf142b 73cm wide 142 litre chest freezer black,Freezers,6,Russell Hobbs RHCF142B Black
36454,russell hobbs rhcf142b chest freezer black,Freezers,22,Russell Hobbs RHCF142B Black
36455,russell hobbs rhcf142b black 142 litre chest freezer by russell hobbs energy rating a free 5 year guarantee,Freezers,3,Russell Hobbs RHCF142B Black
36457,aeg abb8181vnc integrated tall freezer,Freezers,7,AEG ABB8181VNC Integrated
36458,aeg abb8181vnc 178cm integrated in column frost free freezer,Freezers,301,AEG ABB8181VNC Integrated
36459,gorenje fn6192px,Freezers,119,Gorenje FN6192PX Silver
36460,gorenje fn 6192 px,Freezers,3,Gorenje FN6192PX Silver
36461,gorenje stand gefrierschrank silber fn6192px,Freezers,298,Gorenje FN6192PX Silver
36462,gorenje gefrierschrank h 185 cm fn 6192 px,Freezers,300,Gorenje FN6192PX Silver
36463,hotpoint ctz55g 55cm undercounter freezer in graphite 0 85m 84l a,Freezers,128,Hotpoint CTZ55G Graphite
36464,hotpoint ctz55g 3 drawer 84l freestanding under counter freezer graphite,Freezers,6,Hotpoint CTZ55G Graphite
36465,hotpoint ctz55g 3 drawer 84l freestanding under counter freezer graphite,Freezers,15,Hotpoint CTZ55G Graphite
36466,hotpoint ctz55g 3 drawer 84l freestanding under counter freezer graphite,Freezers,3,Hotpoint CTZ55G Graphite
36467,fridgemaster free standing chest freezer in white,Freezers,31,Fridgemaster MCF306 White
36468,fridgemaster mcf306 113cm wide 306litre chest freezer white,Freezers,3,Fridgemaster MCF306 White
36469,fridgemaster mcf306 113cm wide 306litre chest freezer white,Freezers,6,Fridgemaster MCF306 White
36470,fridgemaster mcf306 113cm wide 306litre chest freezer white,Freezers,15,Fridgemaster MCF306 White
36471,beko free standing freezer frost free in stainless steel,Freezers,31,Beko FRFP1685X Stainless Steel
36474,newworld free standing freezer in black,Freezers,31,New World NWFRZ55B Black
36477,cda ff181 freestanding under counter freezer,Freezers,294,CDA FF181WH White
36478,cda ff181wh 54cm 80l freestanding under counter freezer in white a,Freezers,312,CDA FF181WH White
36479,aeg abe6882vls built under freezer a energy rating 54cm wide white,Freezers,43,AEG ABE6882VLS Integrated
36482,russell hobbs rhucfz3w white under counter freestanding freezer,Freezers,4,Russell Hobbs RHUCFZ3W White
36483,russell hobbs rhucfz3w white under counter 50cm wide freestanding freezer free 2 year guarantee,Freezers,3,Russell Hobbs RHUCFZ3W White
36484,russell hobbs under counter freezer white,Freezers,22,Russell Hobbs RHUCFZ3W White
36485,zanussi built under freezer in white,Freezers,31,Zanussi ZQF11432DV Integrated
36488,smeg free standing freezer in white,Freezers,31,Teba CV100AP White
36489,smeg cv100ap freestanding a rated freezer in white,Freezers,3,Teba CV100AP White
36492,siemens iq 300 free standing freezer frost free in stainless steel effect,Freezers,31,Siemens GS36NVI3V Stainless Steel
36495,2.wahl liebherr eb gefrierger t comfort eg 1624 20 dekorf. 3688017 eek a skala a bis d 999162451,Freezers,297,Liebherr EG 1624 Comfort Integrated
36496,liebherr eg 1624 20,Freezers,119,Liebherr EG 1624 Comfort Integrated
36497,liebherr einbau gefrierschrank comfort dekorf hig eg 1624,Freezers,298,Liebherr EG 1624 Comfort Integrated
36498,neff integrierbarer gefrierschrank 88cm g 246 a3 gi1213d40,Freezers,298,Neff GI1213D40 Integrated
36499,neff einbau gefrierger t integriert/dekorf hig f r nischenh he 880 mm g246a3,Freezers,300,Neff GI1213D40 Integrated
36500,siemens gi11vad40 eingebaut senkrecht 70l a,Freezers,119,Siemens GI11VAD40 Integrated
36501,siemens einbau gefrierschrank gi11vad40,Freezers,298,Siemens GI11VAD40 Integrated
36502,siemens k lteger t einbau 88er nische gi11vad40,Freezers,300,Siemens GI11VAD40 Integrated
36503,hotpoint cs1a400hfa 142cm wide 390l chest freezer white,Freezers,6,Hotpoint CS1A400HFMFAUK White
36504,390litre chest freezer class a white,Freezers,123,Hotpoint CS1A400HFMFAUK White
36505,hotpoint cs1a400hfa 142cm wide 390l chest freezer white,Freezers,15,Hotpoint CS1A400HFMFAUK White
36506,aeg abb81816vnc 55 cm wide integrated tall freezer,Freezers,1,AEG ABB81816NC Integrated
36507,aeg abb81816vnc 55cm wide integrated tall freezer,Freezers,82,AEG ABB81816NC Integrated
36508,aeg built in upright freezer abb81816nc,Freezers,186,AEG ABB81816NC Integrated
36509,siemens gi21vad40 eingebaut senkrecht 95l a,Freezers,119,Siemens GI21VAD40 Integrated
36510,siemens einbau gefrierschrank gi21vad40,Freezers,298,Siemens GI21VAD40 Integrated
36511,siemens gi21vad40 k lteger t einbau 88er nische,Freezers,300,Siemens GI21VAD40 Integrated
36512,siemens gi21vad30 eingebaut senkrecht 97l a,Freezers,119,Siemens GI21VAD30 Integrated
36513,siemens einbau gefrierschrank gi21vad30,Freezers,298,Siemens GI21VAD30 Integrated
36514,siemens gi21vad30 k lteger t einbau 88er nische,Freezers,300,Siemens GI21VAD30 Integrated
36515,bosch giv11ad40,Freezers,119,Bosch GIV11AD40 Integrated
36516,bosch einbau gefrierschrank flachscharnier giv11ad40,Freezers,298,Bosch GIV11AD40 Integrated
36517,bosch giv11ad40 gefrierger t integrierbar,Freezers,300,Bosch GIV11AD40 Integrated
36518,bosch giv21ad40,Freezers,119,Bosch GIV21AD40 Integrated
36519,bosch einbau gefrierschrank flachscharnier giv21ad40,Freezers,298,Bosch GIV21AD40 Integrated
36520,bosch giv21ad40 gefrierger t integrierbar,Freezers,300,Bosch GIV21AD40 Integrated
36521,siemens gi21vaf30 eingebaut senkrecht 97l a,Freezers,119,Siemens GI21VAF30 Integrated
36523,siemens einbau gefrierschrank gi21vaf30,Freezers,298,Siemens GI21VAF30 Integrated
36524,smeg ri360rx stainless steel integrated refrigerator,Freezers,293,Smeg RI360RX Integrated
36525,smeg ri360rx refrigerator,Freezers,324,Smeg RI360RX Integrated
36526,smeg fi360lx stainless steel integrated in column frost free freezer,Freezers,293,Smeg FI360LX Integrated
36527,smeg fi360lx freezer,Freezers,324,Smeg FI360LX Integrated
36528,bosch gin31ac30,Freezers,119,Bosch GIN31AC30 Integrated
36529,bosch einbau gefrierschrank flachscharnier nofrost gin31ac30,Freezers,298,Bosch GIN31AC30 Integrated
36530,bosch gefrierger t integrierbar gin31ac30,Freezers,300,Bosch GIN31AC30 Integrated
36531,sia tt02bl 38l counter table top mini freezer in black a rating,Freezers,312,SIA TT02BL 38L Black
36532,sia tt02bl 38l counter table top mini freezer in black a rating,Freezers,3,SIA TT02BL 38L Black
36533,sia tt02bl 38 litre table top mini freezer in black a energy rating,Freezers,53,SIA TT02BL 38L Black
36534,indesit ui8f1cw freezer,Freezers,161,Indesit UI8 F1C W White
36535,indesit ui8 f1cw 260 litre 187cm tall frostfree freezer,Freezers,180,Indesit UI8 F1C W White
36536,indesit ui8f1cw frost free tall freezer,Freezers,153,Indesit UI8 F1C W White
36537,candy cfc6089w 258litres chest freezer class a white,Freezers,147,Candy CFC6089
36538,258litres chest freezer class a white,Freezers,123,Candy CFC6089
36539,candy cfc6089w 258litres chest freezer class a white,Freezers,3,Candy CFC6089
36540,siemens iintegrated/built in gi18da50gb,Freezers,325,Siemens GI18DA50GB Integrated
36541,siemens gi18da50gb integrated freezer,Freezers,332,Siemens GI18DA50GB Integrated
36542,iq300 built in freezer,Freezers,358,Siemens GI18DA50GB Integrated
36543,bosch gin81ac30,Freezers,119,Bosch GIN81AC30 White
36544,bosch gefrierger t integrierbar gin81ac30,Freezers,300,Bosch GIN81AC30 White
36545,bosch einbau gefrierschrank nofrost gin81ac30,Freezers,298,Bosch GIN81AC30 White
36546,smeg fridges and freezers ud7108fsep 220 240 v,Freezers,314,Smeg UD7108FSEP Integrated
36547,smeg ud7108fsep freezer,Freezers,324,Smeg UD7108FSEP Integrated
36548,siemens einbau gefrierschrank gi81nac30 iq500,Freezers,119,Siemens GI81NAC30 Integrated
36549,siemens gi81nac30 k lteger t einbau 178er nische,Freezers,300,Siemens GI81NAC30 Integrated
36550,siemens einbau gefrierschrank flachscharnier gi81nac30,Freezers,298,Siemens GI81NAC30 Integrated
36551,aeg a72020gnw0/a72020gnw0,Freezers,98,AEG A72020GNW0 White
36552,aeg a72020gnw0 freezer 60cm a energy rating in white,Freezers,53,AEG A72020GNW0 White
36553,siemens gi41nac30 eingebaut senkrecht 127l a,Freezers,119,Siemens GI41NAC30 Integrated
36554,siemens einbau gefrierschrank nofrost gi41nac30,Freezers,298,Siemens GI41NAC30 Integrated
36555,siemens gi41nac30 k lteger t einbau 122er nische,Freezers,300,Siemens GI41NAC30 Integrated
36556,bosch gin41ac30,Freezers,119,Bosch GIN41AC30 Integrated
36557,bosch einbau gefrierschrank nofrost gin41ac30,Freezers,298,Bosch GIN41AC30 Integrated
36558,bosch gefrierger t integrierbar gin41ac30,Freezers,300,Bosch GIN41AC30 Integrated
36559,amica bz2263 177x54cm 198l in column integrated freezer,Freezers,6,Amica BZ226.3 Integrated
36560,amica bz2263 177x54cm 198l in column integrated freezer,Freezers,15,Amica BZ226.3 Integrated
36561,amica bc226.3 integrated tall freezer,Freezers,7,Amica BZ226.3 Integrated
36562,indesit os1a250h 101cm wide 251 litre chest freezer white,Freezers,6,Indesit OS 1A 250 H White
36563,indesit os1a250h 101cm wide 251 litre chest freezer white,Freezers,15,Indesit OS 1A 250 H White
36564,indesit os1a250h chest freezer white,Freezers,22,Indesit OS 1A 250 H White
36565,iceking rhz552ap 55cm wide under counter freezer,Freezers,350,Iceking RHZ552AP2 White
36566,iceking rhz552ap2 55cm undercounter freezer in white 0 85m a energy,Freezers,128,Iceking RHZ552AP2 White
36567,iceking rhz552ap2 under counter freezer,Freezers,153,Iceking RHZ552AP2 White
36568,zanussi gefrierbox zfx31401wa eek a skala a bis d 922 717 057,Freezers,297,Zanussi ZFX31401WA White
